"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on";"external_id"
"9";"43";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [9, 1], [7, 2], [8, 2], [9, 2], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [7, 6], [9, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7726763";"2020-03-18 07:41:42.089080+00:00";"22822"
"8";"50";"[[2, 1], [3, 1], [5, 1], [6, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"1.0";"False";"7564489";"2020-03-18 07:41:42.058823+00:00";"22688"
"8";"50";"[[2, 1], [3, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [6, 2], [7, 2], [8, 2], [5, 3], [7, 3], [5, 4], [6, 4], [7, 4], [8, 4], [7, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7858781";"2020-03-18 07:41:42.024015+00:00";"22696"
"8";"50";"[[4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7634831";"2020-03-18 07:41:41.988297+00:00";"22737"
"10";"41";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [4, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6728021";"2020-03-18 07:41:41.940361+00:00";"22694"
"10";"41";"[[3, 1], [4, 1], [6, 1], [7, 1], [8, 1], [3, 2], [5, 2], [7, 2], [8, 2], [4, 3], [6, 3], [7, 3], [8, 3], [5, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6623081";"2020-03-18 07:41:41.905088+00:00";"22702"
"10";"41";"[[3, 1], [4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [5, 3], [6, 3], [5, 4], [7, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7239020";"2020-03-18 07:41:41.874282+00:00";"22725"
"14";"31";"[[2, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [7, 2], [8, 2], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4817966";"2020-03-18 07:41:41.843807+00:00";"22695"
"14";"31";"[[2, 1], [3, 1], [6, 1], [7, 1], [4, 2], [5, 2], [6, 2], [7, 2], [4, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"3571039";"2020-03-18 07:41:41.813241+00:00";"22728"
"8";"43";"[[3, 1], [4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [7, 5], [8, 6]]";"20";"avg_depth";"2000";"1.0";"False";"7511344";"2020-03-18 07:41:41.782370+00:00";"22698"
"8";"43";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [4, 3], [6, 3], [7, 3], [6, 4], [7, 4], [6, 5], [7, 5], [7, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7765515";"2020-03-18 07:41:41.751984+00:00";"22714"
"21";"21";"[[3, 1], [5, 1], [6, 1], [3, 2], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [6, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4269579";"2020-03-18 07:41:41.720353+00:00";"22699"
"15";"25";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [8, 1], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"4462800";"2020-03-18 07:41:41.689433+00:00";"22700"
"16";"24";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [5, 2], [6, 2], [7, 2], [8, 2], [5, 3], [6, 3], [7, 3], [5, 4], [7, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"1106568";"2020-03-18 07:41:41.651471+00:00";"22701"
"11";"34";"[[4, 1], [5, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [8, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6]]";"20";"avg_depth";"2000";"1.0";"False";"6144679";"2020-03-18 07:41:41.613110+00:00";"22703"
"12";"30";"[[2, 1], [3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [3, 2], [6, 2], [7, 2], [4, 3], [5, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 4], [6, 5], [7, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"1.0";"False";"6713034";"2020-03-18 07:41:41.573258+00:00";"22706"
"11";"37";"[[2, 1], [3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [4, 2], [5, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"2.0";"False";"6434127";"2020-03-18 07:41:41.534897+00:00";"22709"
"11";"37";"[[2, 1], [3, 1], [5, 1], [6, 1], [8, 1], [3, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [7, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6709588";"2020-03-18 07:41:41.496304+00:00";"22761"
"12";"33";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [5, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6437894";"2020-03-18 07:41:41.456071+00:00";"22710"
"12";"33";"[[2, 1], [3, 1], [4, 1], [5, 1], [7, 1], [8, 1], [3, 2], [6, 2], [7, 2], [5, 3], [7, 3], [5, 4], [6, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"4284283";"2020-03-18 07:41:41.417361+00:00";"22767"
"8";"49";"[[3, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [4, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [6, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"7181082";"2020-03-18 07:41:41.379459+00:00";"22712"
"17";"25";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [5, 2], [6, 2], [4, 3], [7, 3], [8, 3], [6, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4554720";"2020-03-18 07:41:41.334128+00:00";"22716"
"17";"25";"[[2, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [8, 4], [6, 5], [7, 5], [8, 5], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"5506998";"2020-03-18 07:41:41.303330+00:00";"22746"
"13";"29";"[[4, 1], [5, 1], [6, 1], [7, 1], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [6, 5], [7, 5], [8, 5], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"210649";"2020-03-18 07:41:41.272810+00:00";"22720"
"13";"29";"[[2, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6]]";"20";"avg_depth";"2000";"0.0";"True";"4769541";"2020-03-18 07:41:41.242517+00:00";"22721"
"13";"29";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [7, 2], [8, 2], [5, 3], [6, 3], [7, 3], [5, 4], [6, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4352441";"2020-03-18 07:41:41.211822+00:00";"22743"
"17";"20";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [7, 5], [8, 5], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4793482";"2020-03-18 07:41:41.174484+00:00";"22722"
"8";"53";"[[2, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [4, 2], [6, 2], [8, 2], [4, 3], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"7919110";"2020-03-18 07:41:41.135975+00:00";"22724"
"12";"36";"[[3, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [6, 2], [7, 2], [8, 2], [6, 3], [7, 3], [8, 3], [5, 4], [6, 4], [8, 4], [6, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6829735";"2020-03-18 07:41:41.096917+00:00";"22726"
"10";"35";"[[2, 1], [3, 1], [5, 1], [6, 1], [7, 1], [3, 2], [5, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [6, 5], [8, 5], [7, 6]]";"20";"avg_depth";"2000";"1.0";"False";"6986829";"2020-03-18 07:41:41.058861+00:00";"22732"
"19";"19";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [8, 4], [7, 5], [8, 5], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"867237";"2020-03-18 07:41:41.020134+00:00";"22733"
"9";"47";"[[2, 1], [3, 1], [5, 1], [6, 1], [8, 1], [3, 2], [8, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 7]]";"20";"avg_depth";"2000";"2.0";"False";"7016186";"2020-03-18 07:41:40.979230+00:00";"22739"
"12";"29";"[[2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [8, 2], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"5662587";"2020-03-18 07:41:40.940800+00:00";"22741"
"15";"28";"[[2, 1], [6, 1], [8, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [8, 3], [5, 4], [7, 4], [8, 4], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"839738";"2020-03-18 07:41:40.902293+00:00";"22742"
"20";"22";"[[2, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [5, 2], [7, 2], [8, 2], [6, 3], [7, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"2966859";"2020-03-18 07:41:40.863763+00:00";"22745"
"14";"29";"[[2, 1], [3, 1], [5, 1], [7, 1], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [8, 3], [5, 4], [6, 4], [8, 4], [6, 5], [7, 5], [7, 6], [8, 6], [8, 7]]";"20";"avg_depth";"2000";"0.0";"True";"4167297";"2020-03-18 07:41:40.825204+00:00";"22748"
"14";"28";"[[2, 1], [3, 1], [5, 1], [7, 1], [8, 1], [5, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [7, 3], [5, 4], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"5317323";"2020-03-18 07:41:40.780220+00:00";"22749"
"14";"28";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [6, 2], [8, 2], [5, 3], [6, 3], [7, 3], [8, 3], [5, 4], [8, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"0.0";"True";"4590935";"2020-03-18 07:41:40.749739+00:00";"22753"
"10";"38";"[[2, 1], [3, 1], [5, 1], [6, 1], [7, 1], [8, 1], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3], [7, 3], [8, 3], [6, 4], [7, 4], [6, 5], [7, 5], [8, 5], [7, 6], [8, 6]]";"20";"avg_depth";"2000";"1.0";"False";"6690179";"2020-03-18 07:41:40.719240+00:00";"22758"
"13";"41";"[[2, 1], [5, 1], [8, 1], [9, 1], [3, 2], [5, 2], [6, 2], [5, 3], [6, 3], [8, 3], [5, 4], [7, 4], [8, 4], [6, 5], [7, 5], [7, 6], [8, 6], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"1.0";"False";"5900377";"2020-03-18 07:41:40.688356+00:00";"22782"
"16";"29";"[[3, 1], [4, 1], [6, 1], [7, 1], [9, 1], [4, 2], [6, 2], [7, 2], [9, 2], [5, 3], [6, 3], [7, 3], [9, 3], [6, 4], [7, 4], [8, 5], [9, 5], [8, 6], [9, 6], [9, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6489514";"2020-03-18 07:41:40.657832+00:00";"22785"
"12";"41";"[[3, 1], [4, 1], [9, 1], [3, 2], [4, 2], [6, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [5, 4], [8, 4], [9, 4], [6, 5], [8, 5], [9, 5], [8, 6], [8, 7], [9, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6161406";"2020-03-18 07:41:40.627022+00:00";"22787"
"12";"41";"[[3, 1], [4, 1], [9, 1], [3, 2], [4, 2], [6, 2], [7, 2], [8, 2], [4, 3], [5, 3], [6, 3], [8, 3], [7, 4], [8, 4], [9, 4], [7, 5], [8, 5], [9, 5], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"1.0";"False";"6566545";"2020-03-18 07:41:40.596993+00:00";"22868"
"10";"50";"[[7, 1], [8, 1], [3, 2], [5, 2], [7, 2], [8, 2], [9, 2], [5, 3], [6, 3], [7, 3], [9, 3], [5, 4], [6, 4], [7, 4], [9, 4], [6, 5], [8, 5], [9, 5], [9, 6], [9, 7]]";"20";"avg_depth";"2000";"2.0";"False";"6632351";"2020-03-18 07:41:40.566233+00:00";"22789"
"17";"27";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [9, 1], [5, 2], [7, 2], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [7, 4], [9, 4], [6, 5], [8, 5], [7, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"0.0";"True";"4329332";"2020-03-18 07:41:40.536055+00:00";"22791"
"17";"27";"[[3, 1], [5, 1], [7, 1], [8, 1], [3, 2], [4, 2], [7, 2], [4, 3], [5, 3], [6, 3], [9, 3], [5, 4], [7, 4], [8, 4], [9, 4], [6, 5], [7, 5], [9, 5], [9, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6380671";"2020-03-18 07:41:40.505140+00:00";"22838"
"17";"27";"[[3, 1], [4, 1], [7, 1], [8, 1], [3, 2], [4, 2], [7, 2], [9, 2], [4, 3], [5, 3], [6, 3], [8, 3], [7, 4], [8, 4], [6, 5], [7, 5], [9, 5], [7, 6], [9, 6], [8, 7]]";"20";"avg_depth";"2000";"1.0";"False";"6109145";"2020-03-18 07:41:40.456401+00:00";"22861"
"17";"30";"[[2, 1], [5, 1], [6, 1], [8, 1], [3, 2], [6, 2], [8, 2], [4, 3], [5, 3], [6, 3], [9, 3], [7, 4], [8, 4], [9, 4], [7, 5], [8, 5], [9, 5], [8, 6], [8, 7], [9, 7]]";"20";"avg_depth";"2000";"1.0";"False";"5905246";"2020-03-18 07:41:40.399404+00:00";"22794"
"22";"23";"[[4, 1], [5, 1], [6, 1], [9, 1], [3, 2], [5, 2], [6, 2], [9, 2], [4, 3], [6, 3], [8, 3], [5, 4], [6, 4], [7, 4], [8, 4], [9, 5], [7, 6], [8, 7], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"0.0";"True";"4475839";"2020-03-18 07:41:40.373806+00:00";"22796"
"9";"55";"[[3, 1], [4, 1], [6, 1], [9, 1], [3, 2], [8, 2], [9, 2], [4, 3], [6, 3], [7, 3], [8, 3], [9, 3], [5, 4], [6, 4], [7, 4], [6, 5], [8, 5], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"1.0";"False";"7513559";"2020-03-18 07:41:40.343746+00:00";"22798"
"11";"51";"[[3, 1], [8, 1], [9, 1], [3, 2], [7, 2], [8, 2], [4, 3], [6, 3], [7, 3], [9, 3], [5, 4], [8, 4], [9, 4], [6, 5], [7, 5], [8, 5], [9, 5], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"2.0";"False";"6401094";"2020-03-18 07:41:40.315330+00:00";"22799"
"17";"31";"[[2, 1], [3, 1], [4, 1], [9, 1], [4, 2], [5, 2], [7, 2], [4, 3], [6, 3], [7, 3], [9, 3], [5, 4], [8, 4], [9, 4], [7, 5], [9, 5], [7, 6], [9, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"2.0";"False";"5680203";"2020-03-18 07:41:40.276892+00:00";"22801"
"10";"47";"[[2, 1], [4, 1], [7, 1], [8, 1], [9, 1], [3, 2], [4, 2], [5, 2], [9, 2], [4, 3], [6, 3], [9, 3], [5, 4], [7, 4], [8, 4], [9, 4], [7, 6], [8, 6], [9, 7], [9, 8]]";"20";"avg_depth";"2000";"2.0";"False";"7324794";"2020-03-18 07:41:40.242923+00:00";"22802"
"10";"47";"[[3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [3, 2], [6, 2], [8, 2], [6, 3], [7, 3], [8, 3], [9, 3], [5, 4], [6, 4], [6, 5], [7, 5], [9, 5], [8, 6], [8, 7], [9, 7]]";"20";"avg_depth";"2000";"2.0";"False";"6988183";"2020-03-18 07:41:40.223091+00:00";"22827"
"10";"47";"[[6, 1], [7, 1], [9, 1], [3, 2], [5, 2], [7, 2], [8, 2], [9, 2], [10, 2], [4, 3], [5, 3], [7, 3], [10, 3], [6, 4], [8, 4], [10, 4], [6, 5], [7, 5], [9, 5], [10, 8]]";"20";"avg_depth";"2000";"1.0";"False";"7164716";"2020-03-18 07:41:40.203461+00:00";"22916"
"21";"37";"[[2, 1], [11, 1], [3, 2], [4, 2], [9, 2], [5, 3], [11, 3], [12, 3], [5, 4], [7, 4], [8, 4], [9, 4], [6, 5], [8, 5], [9, 6], [10, 6], [12, 7], [10, 8], [11, 8], [12, 8]]";"20";"max_depth";"2000";"1.0";"False";"3781745";"2020-03-18 07:24:41.822825+00:00";"23108"
"23";"38";"[[9, 1], [10, 1], [12, 1], [5, 2], [6, 2], [8, 2], [10, 2], [10, 3], [11, 3], [6, 4], [7, 4], [7, 5], [10, 5], [9, 6], [8, 7], [11, 7], [9, 8], [12, 8], [11, 10], [12, 10]]";"20";"max_depth";"2000";"1.0";"False";"4278923";"2020-03-18 07:21:51.914893+00:00";"23137"
"23";"38";"[[4, 1], [6, 1], [10, 1], [3, 2], [5, 2], [11, 2], [7, 3], [8, 3], [10, 3], [9, 4], [10, 5], [11, 5], [8, 6], [10, 6], [11, 6], [10, 7], [11, 7], [9, 8], [11, 9], [12, 9]]";"20";"max_depth";"2000";"1.0";"False";"3815934";"2020-03-18 07:19:03.374001+00:00";"23106"
"20";"47";"[[3, 1], [7, 1], [9, 1], [12, 1], [5, 2], [8, 2], [9, 3], [8, 4], [11, 4], [7, 5], [9, 5], [12, 5], [7, 6], [10, 6], [9, 7], [11, 7], [10, 8], [11, 8], [11, 10], [12, 10]]";"20";"max_depth";"2000";"1.0";"False";"5218233";"2020-03-18 07:15:35.331865+00:00";"23142"
"20";"47";"[[2, 1], [6, 1], [12, 1], [4, 2], [5, 2], [8, 2], [11, 2], [12, 2], [12, 3], [6, 4], [7, 4], [9, 4], [11, 5], [8, 7], [11, 7], [11, 8], [10, 9], [12, 9], [11, 10], [12, 11]]";"20";"max_depth";"2000";"1.0";"False";"4609470";"2020-03-18 07:11:51.647404+00:00";"23111"
"20";"47";"[[2, 1], [8, 1], [10, 2], [11, 2], [4, 3], [6, 3], [7, 3], [9, 3], [10, 3], [11, 3], [12, 3], [6, 4], [9, 5], [10, 5], [11, 5], [11, 8], [11, 9], [12, 9], [11, 10], [12, 11]]";"20";"max_depth";"2000";"1.0";"False";"3744424";"2020-03-18 07:08:53.090833+00:00";"23102"
"12";"67";"[[2, 1], [6, 1], [11, 1], [6, 2], [8, 2], [10, 2], [11, 2], [9, 3], [12, 3], [6, 4], [10, 4], [12, 4], [6, 5], [8, 5], [10, 5], [9, 6], [9, 8], [12, 8], [10, 9], [12, 9]]";"20";"max_depth";"2000";"1.0";"False";"6714765";"2020-03-18 07:04:28.068470+00:00";"23097"
"14";"63";"[[2, 1], [6, 1], [8, 1], [10, 1], [4, 2], [6, 2], [7, 2], [11, 2], [5, 3], [10, 4], [12, 4], [7, 5], [9, 5], [10, 5], [11, 5], [10, 7], [10, 8], [11, 10], [12, 10], [12, 11]]";"20";"max_depth";"2000";"2.0";"False";"6426275";"2020-03-18 07:00:09.808185+00:00";"23096"
"14";"61";"[[3, 1], [4, 1], [12, 1], [5, 2], [6, 2], [8, 2], [12, 2], [4, 3], [10, 3], [8, 4], [11, 4], [6, 5], [9, 5], [10, 6], [8, 7], [11, 7], [9, 8], [12, 8], [11, 9], [12, 10]]";"20";"max_depth";"2000";"2.0";"False";"5396722";"2020-03-18 06:56:27.126224+00:00";"23094"
"18";"53";"[[2, 1], [9, 1], [12, 1], [10, 2], [11, 2], [13, 2], [4, 3], [9, 3], [10, 3], [11, 3], [12, 3], [7, 5], [14, 5], [9, 6], [10, 6], [14, 6], [9, 7], [10, 9], [14, 9], [13, 11]]";"20";"max_depth";"2000";"1.0";"False";"5260726";"2020-03-18 06:52:52.143036+00:00";"23307"
"18";"53";"[[3, 1], [12, 1], [6, 2], [8, 2], [9, 2], [12, 2], [8, 3], [12, 3], [9, 4], [10, 4], [11, 4], [12, 5], [7, 6], [8, 6], [11, 6], [9, 8], [10, 8], [10, 9], [11, 9], [12, 11]]";"20";"max_depth";"2000";"2.0";"False";"4581277";"2020-03-18 06:49:40.690084+00:00";"23120"
"18";"53";"[[4, 1], [9, 1], [11, 1], [11, 2], [5, 3], [7, 3], [8, 3], [10, 3], [7, 4], [11, 4], [8, 5], [9, 5], [8, 6], [12, 6], [8, 7], [9, 7], [10, 8], [10, 9], [12, 10], [12, 11]]";"20";"max_depth";"2000";"1.0";"False";"4635729";"2020-03-18 06:46:21.671599+00:00";"23090"
"29";"31";"[[4, 1], [8, 1], [9, 1], [11, 1], [8, 2], [5, 3], [10, 3], [12, 3], [5, 4], [6, 4], [6, 5], [10, 5], [11, 5], [9, 6], [11, 6], [9, 7], [11, 8], [10, 9], [11, 10], [12, 10]]";"20";"max_depth";"2000";"1.0";"False";"3730105";"2020-03-18 06:42:53.258887+00:00";"23149"
"29";"31";"[[5, 1], [6, 1], [12, 1], [7, 2], [9, 2], [10, 2], [9, 3], [6, 4], [11, 4], [8, 5], [9, 5], [10, 5], [11, 5], [7, 6], [8, 6], [11, 7], [12, 7], [10, 8], [11, 8], [12, 10]]";"20";"max_depth";"2000";"1.0";"False";"3199572";"2020-03-18 06:40:20.573071+00:00";"23089"
"18";"41";"[[3, 1], [4, 1], [5, 1], [8, 1], [12, 1], [3, 2], [8, 2], [4, 3], [7, 3], [6, 4], [7, 4], [11, 4], [12, 4], [12, 5], [7, 6], [11, 6], [9, 8], [10, 8], [11, 8], [11, 9]]";"20";"max_depth";"2000";"2.0";"False";"4944088";"2020-03-18 06:37:10.863081+00:00";"23155"
"18";"41";"[[5, 1], [6, 1], [8, 1], [3, 2], [4, 2], [10, 2], [11, 2], [4, 3], [8, 3], [10, 3], [11, 4], [8, 5], [9, 5], [11, 5], [8, 6], [9, 6], [9, 7], [11, 7], [9, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"4267044";"2020-03-18 06:34:18.438364+00:00";"23077"
"21";"41";"[[2, 1], [5, 1], [8, 1], [9, 2], [6, 3], [9, 3], [10, 3], [5, 4], [6, 4], [11, 4], [12, 4], [8, 5], [9, 5], [12, 5], [12, 6], [9, 7], [10, 7], [9, 8], [12, 8], [11, 9]]";"20";"max_depth";"2000";"1.0";"False";"3925453";"2020-03-18 06:31:36.473019+00:00";"23152"
"21";"41";"[[2, 1], [4, 1], [5, 1], [8, 1], [4, 2], [8, 2], [10, 2], [9, 3], [6, 4], [10, 4], [12, 4], [8, 5], [11, 5], [8, 7], [9, 7], [11, 7], [9, 8], [12, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4425492";"2020-03-18 06:28:41.554536+00:00";"23131"
"21";"41";"[[2, 1], [3, 1], [5, 1], [10, 1], [11, 1], [5, 3], [10, 3], [7, 4], [7, 5], [8, 5], [10, 5], [11, 5], [7, 6], [11, 6], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"4169845";"2020-03-18 06:24:31.113899+00:00";"23075"
"18";"43";"[[3, 1], [5, 1], [6, 1], [5, 2], [9, 2], [10, 2], [6, 3], [8, 3], [5, 4], [7, 4], [10, 4], [11, 4], [7, 5], [8, 5], [11, 5], [10, 7], [11, 7], [9, 8], [10, 9], [11, 9]]";"20";"max_depth";"2000";"2.0";"False";"4876788";"2020-03-18 06:21:15.327207+00:00";"23073"
"13";"67";"[[2, 1], [3, 1], [9, 1], [10, 1], [3, 2], [8, 2], [10, 3], [11, 3], [5, 4], [9, 4], [10, 5], [9, 6], [10, 6], [11, 6], [8, 7], [9, 7], [11, 7], [10, 8], [10, 9], [11, 10]]";"20";"max_depth";"2000";"1.0";"False";"5427979";"2020-03-18 06:17:59.509063+00:00";"23064"
