id,max_tile_length,num_tiles,board_width,board_height,tiles,tiles_placed
31426,25,20,63,42,"[{""X"":23,""Y"":14},{""X"":23,""Y"":10},{""X"":22,""Y"":12},{""X"":22,""Y"":3},{""X"":22,""Y"":1},{""X"":20,""Y"":16},{""X"":19,""Y"":15},{""X"":19,""Y"":2},{""X"":18,""Y"":5},{""X"":17,""Y"":14},{""X"":17,""Y"":2},{""X"":16,""Y"":8},{""X"":15,""Y"":11},{""X"":15,""Y"":1},{""X"":14,""Y"":5},{""X"":13,""Y"":7},{""X"":13,""Y"":5},{""X"":12,""Y"":9},{""X"":10,""Y"":6},{""X"":7,""Y"":5}]",330605589
31427,25,20,97,28,"[{""X"":25,""Y"":10},{""X"":25,""Y"":6},{""X"":24,""Y"":22},{""X"":24,""Y"":5},{""X"":23,""Y"":16},{""X"":23,""Y"":14},{""X"":22,""Y"":1},{""X"":21,""Y"":11},{""X"":20,""Y"":4},{""X"":18,""Y"":10},{""X"":18,""Y"":1},{""X"":17,""Y"":5},{""X"":17,""Y"":3},{""X"":16,""Y"":1},{""X"":15,""Y"":3},{""X"":12,""Y"":9},{""X"":12,""Y"":3},{""X"":10,""Y"":2},{""X"":9,""Y"":8},{""X"":7,""Y"":2}]",16763150
31429,25,20,71,53,"[{""X"":25,""Y"":20},{""X"":25,""Y"":11},{""X"":25,""Y"":6},{""X"":24,""Y"":11},{""X"":23,""Y"":17},{""X"":23,""Y"":4},{""X"":22,""Y"":17},{""X"":21,""Y"":11},{""X"":21,""Y"":5},{""X"":21,""Y"":1},{""X"":19,""Y"":15},{""X"":19,""Y"":6},{""X"":19,""Y"":2},{""X"":18,""Y"":17},{""X"":14,""Y"":13},{""X"":13,""Y"":11},{""X"":12,""Y"":7},{""X"":11,""Y"":10},{""X"":11,""Y"":8},{""X"":10,""Y"":1}]",1284849394
31430,25,20,88,44,"[{""X"":25,""Y"":16},{""X"":25,""Y"":4},{""X"":24,""Y"":11},{""X"":24,""Y"":8},{""X"":24,""Y"":1},{""X"":23,""Y"":22},{""X"":22,""Y"":17},{""X"":22,""Y"":4},{""X"":20,""Y"":18},{""X"":20,""Y"":13},{""X"":18,""Y"":17},{""X"":18,""Y"":6},{""X"":18,""Y"":4},{""X"":17,""Y"":16},{""X"":17,""Y"":3},{""X"":17,""Y"":1},{""X"":16,""Y"":15},{""X"":15,""Y"":14},{""X"":8,""Y"":2},{""X"":4,""Y"":3}]",299463499
31432,25,20,66,48,"[{""X"":25,""Y"":11},{""X"":25,""Y"":10},{""X"":24,""Y"":16},{""X"":23,""Y"":13},{""X"":23,""Y"":4},{""X"":22,""Y"":14},{""X"":19,""Y"":12},{""X"":18,""Y"":11},{""X"":17,""Y"":16},{""X"":16,""Y"":14},{""X"":16,""Y"":11},{""X"":16,""Y"":7},{""X"":16,""Y"":6},{""X"":15,""Y"":7},{""X"":13,""Y"":3},{""X"":13,""Y"":1},{""X"":8,""Y"":7},{""X"":6,""Y"":4},{""X"":5,""Y"":3},{""X"":2,""Y"":1}]",38218207
31434,25,20,88,31,"[{""X"":24,""Y"":15},{""X"":24,""Y"":6},{""X"":23,""Y"":10},{""X"":23,""Y"":9},{""X"":22,""Y"":17},{""X"":22,""Y"":14},{""X"":21,""Y"":2},{""X"":18,""Y"":4},{""X"":17,""Y"":14},{""X"":15,""Y"":13},{""X"":15,""Y"":8},{""X"":15,""Y"":1},{""X"":14,""Y"":6},{""X"":13,""Y"":7},{""X"":13,""Y"":1},{""X"":11,""Y"":4},{""X"":10,""Y"":9},{""X"":9,""Y"":6},{""X"":7,""Y"":5},{""X"":6,""Y"":2}]",1820660
31436,25,20,65,53,"[{""X"":25,""Y"":9},{""X"":24,""Y"":22},{""X"":24,""Y"":13},{""X"":24,""Y"":1},{""X"":23,""Y"":20},{""X"":22,""Y"":19},{""X"":22,""Y"":1},{""X"":20,""Y"":3},{""X"":18,""Y"":4},{""X"":17,""Y"":13},{""X"":17,""Y"":12},{""X"":17,""Y"":8},{""X"":17,""Y"":6},{""X"":16,""Y"":13},{""X"":16,""Y"":11},{""X"":14,""Y"":2},{""X"":12,""Y"":9},{""X"":12,""Y"":1},{""X"":11,""Y"":9},{""X"":6,""Y"":5}]",658607854
31439,25,20,90,27,"[{""X"":24,""Y"":2},{""X"":23,""Y"":18},{""X"":23,""Y"":1},{""X"":22,""Y"":6},{""X"":21,""Y"":19},{""X"":21,""Y"":4},{""X"":19,""Y"":1},{""X"":18,""Y"":11},{""X"":18,""Y"":1},{""X"":17,""Y"":15},{""X"":17,""Y"":12},{""X"":17,""Y"":9},{""X"":16,""Y"":5},{""X"":14,""Y"":7},{""X"":12,""Y"":3},{""X"":11,""Y"":10},{""X"":11,""Y"":7},{""X"":11,""Y"":3},{""X"":11,""Y"":2},{""X"":9,""Y"":3}]",35469261
31441,25,20,82,44,"[{""X"":25,""Y"":22},{""X"":25,""Y"":18},{""X"":24,""Y"":12},{""X"":24,""Y"":4},{""X"":22,""Y"":19},{""X"":22,""Y"":4},{""X"":22,""Y"":3},{""X"":21,""Y"":12},{""X"":21,""Y"":8},{""X"":19,""Y"":16},{""X"":19,""Y"":8},{""X"":15,""Y"":14},{""X"":14,""Y"":13},{""X"":14,""Y"":7},{""X"":14,""Y"":4},{""X"":12,""Y"":8},{""X"":11,""Y"":6},{""X"":11,""Y"":1},{""X"":9,""Y"":1},{""X"":8,""Y"":6}]",48823435
31443,25,20,46,43,"[{""X"":25,""Y"":21},{""X"":23,""Y"":1},{""X"":22,""Y"":5},{""X"":21,""Y"":4},{""X"":21,""Y"":3},{""X"":20,""Y"":16},{""X"":18,""Y"":4},{""X"":18,""Y"":3},{""X"":18,""Y"":1},{""X"":16,""Y"":8},{""X"":16,""Y"":1},{""X"":15,""Y"":8},{""X"":15,""Y"":4},{""X"":13,""Y"":11},{""X"":13,""Y"":5},{""X"":10,""Y"":4},{""X"":9,""Y"":8},{""X"":9,""Y"":4},{""X"":9,""Y"":3},{""X"":2,""Y"":1}]",227932738
31445,25,20,82,38,"[{""X"":25,""Y"":13},{""X"":25,""Y"":4},{""X"":24,""Y"":22},{""X"":23,""Y"":13},{""X"":21,""Y"":13},{""X"":21,""Y"":9},{""X"":21,""Y"":8},{""X"":20,""Y"":16},{""X"":20,""Y"":12},{""X"":17,""Y"":3},{""X"":17,""Y"":2},{""X"":15,""Y"":5},{""X"":14,""Y"":2},{""X"":12,""Y"":10},{""X"":11,""Y"":7},{""X"":10,""Y"":9},{""X"":9,""Y"":8},{""X"":9,""Y"":7},{""X"":8,""Y"":6},{""X"":8,""Y"":2}]",280419683
31447,25,20,81,41,"[{""X"":25,""Y"":22},{""X"":24,""Y"":19},{""X"":23,""Y"":19},{""X"":22,""Y"":9},{""X"":21,""Y"":18},{""X"":19,""Y"":8},{""X"":19,""Y"":4},{""X"":18,""Y"":9},{""X"":16,""Y"":1},{""X"":15,""Y"":9},{""X"":14,""Y"":8},{""X"":13,""Y"":7},{""X"":13,""Y"":5},{""X"":12,""Y"":10},{""X"":12,""Y"":8},{""X"":11,""Y"":8},{""X"":10,""Y"":8},{""X"":10,""Y"":1},{""X"":9,""Y"":8},{""X"":9,""Y"":3}]",63319587
31448,25,20,89,32,"[{""X"":24,""Y"":21},{""X"":24,""Y"":19},{""X"":24,""Y"":13},{""X"":23,""Y"":9},{""X"":22,""Y"":18},{""X"":22,""Y"":5},{""X"":21,""Y"":3},{""X"":17,""Y"":3},{""X"":16,""Y"":2},{""X"":15,""Y"":14},{""X"":14,""Y"":13},{""X"":14,""Y"":1},{""X"":13,""Y"":4},{""X"":12,""Y"":8},{""X"":12,""Y"":5},{""X"":10,""Y"":2},{""X"":7,""Y"":5},{""X"":7,""Y"":2},{""X"":6,""Y"":4},{""X"":5,""Y"":2}]",85522798
31450,25,20,62,52,"[{""X"":25,""Y"":6},{""X"":24,""Y"":14},{""X"":24,""Y"":9},{""X"":23,""Y"":1},{""X"":22,""Y"":13},{""X"":21,""Y"":17},{""X"":21,""Y"":14},{""X"":20,""Y"":18},{""X"":20,""Y"":16},{""X"":20,""Y"":1},{""X"":19,""Y"":12},{""X"":19,""Y"":1},{""X"":17,""Y"":9},{""X"":17,""Y"":1},{""X"":15,""Y"":7},{""X"":15,""Y"":6},{""X"":14,""Y"":2},{""X"":11,""Y"":10},{""X"":10,""Y"":4},{""X"":9,""Y"":8}]",4115890495
31453,25,20,62,47,"[{""X"":25,""Y"":12},{""X"":24,""Y"":11},{""X"":24,""Y"":10},{""X"":24,""Y"":7},{""X"":23,""Y"":15},{""X"":23,""Y"":4},{""X"":22,""Y"":3},{""X"":20,""Y"":8},{""X"":18,""Y"":17},{""X"":17,""Y"":15},{""X"":16,""Y"":10},{""X"":15,""Y"":8},{""X"":15,""Y"":7},{""X"":15,""Y"":1},{""X"":14,""Y"":3},{""X"":13,""Y"":7},{""X"":12,""Y"":4},{""X"":10,""Y"":6},{""X"":9,""Y"":5},{""X"":8,""Y"":4}]",601861927
31454,25,20,70,45,"[{""X"":25,""Y"":21},{""X"":25,""Y"":15},{""X"":24,""Y"":18},{""X"":24,""Y"":15},{""X"":21,""Y"":20},{""X"":20,""Y"":17},{""X"":19,""Y"":1},{""X"":16,""Y"":7},{""X"":16,""Y"":4},{""X"":15,""Y"":6},{""X"":15,""Y"":4},{""X"":14,""Y"":1},{""X"":12,""Y"":11},{""X"":11,""Y"":3},{""X"":10,""Y"":1},{""X"":9,""Y"":7},{""X"":8,""Y"":7},{""X"":8,""Y"":3},{""X"":7,""Y"":2},{""X"":7,""Y"":1}]",1529396475
31458,25,20,63,49,"[{""X"":24,""Y"":17},{""X"":24,""Y"":9},{""X"":23,""Y"":3},{""X"":22,""Y"":16},{""X"":22,""Y"":14},{""X"":22,""Y"":11},{""X"":20,""Y"":18},{""X"":19,""Y"":8},{""X"":18,""Y"":1},{""X"":15,""Y"":12},{""X"":14,""Y"":13},{""X"":14,""Y"":11},{""X"":14,""Y"":7},{""X"":13,""Y"":8},{""X"":13,""Y"":7},{""X"":11,""Y"":9},{""X"":11,""Y"":1},{""X"":7,""Y"":3},{""X"":5,""Y"":2},{""X"":4,""Y"":3}]",951450708
31460,25,20,61,51,"[{""X"":25,""Y"":2},{""X"":24,""Y"":13},{""X"":24,""Y"":11},{""X"":22,""Y"":17},{""X"":21,""Y"":17},{""X"":21,""Y"":14},{""X"":21,""Y"":7},{""X"":20,""Y"":10},{""X"":18,""Y"":14},{""X"":17,""Y"":14},{""X"":17,""Y"":11},{""X"":16,""Y"":5},{""X"":16,""Y"":3},{""X"":13,""Y"":2},{""X"":13,""Y"":1},{""X"":12,""Y"":6},{""X"":11,""Y"":4},{""X"":10,""Y"":6},{""X"":9,""Y"":5},{""X"":8,""Y"":6}]",1217626662
31461,25,20,93,46,"[{""X"":25,""Y"":23},{""X"":24,""Y"":20},{""X"":24,""Y"":1},{""X"":23,""Y"":22},{""X"":23,""Y"":12},{""X"":22,""Y"":21},{""X"":21,""Y"":12},{""X"":21,""Y"":11},{""X"":21,""Y"":10},{""X"":20,""Y"":5},{""X"":19,""Y"":11},{""X"":18,""Y"":11},{""X"":18,""Y"":3},{""X"":16,""Y"":13},{""X"":15,""Y"":14},{""X"":13,""Y"":3},{""X"":11,""Y"":10},{""X"":11,""Y"":6},{""X"":10,""Y"":6},{""X"":4,""Y"":2}]",33062111
31462,25,20,72,33,"[{""X"":25,""Y"":4},{""X"":24,""Y"":9},{""X"":23,""Y"":4},{""X"":22,""Y"":19},{""X"":22,""Y"":10},{""X"":22,""Y"":6},{""X"":22,""Y"":5},{""X"":21,""Y"":5},{""X"":19,""Y"":9},{""X"":18,""Y"":5},{""X"":16,""Y"":8},{""X"":15,""Y"":2},{""X"":14,""Y"":6},{""X"":13,""Y"":8},{""X"":13,""Y"":7},{""X"":13,""Y"":2},{""X"":12,""Y"":8},{""X"":11,""Y"":6},{""X"":11,""Y"":5},{""X"":7,""Y"":6}]",34643968
31463,25,20,59,51,"[{""X"":25,""Y"":6},{""X"":24,""Y"":17},{""X"":24,""Y"":2},{""X"":22,""Y"":16},{""X"":21,""Y"":16},{""X"":21,""Y"":3},{""X"":20,""Y"":9},{""X"":20,""Y"":3},{""X"":18,""Y"":17},{""X"":18,""Y"":14},{""X"":17,""Y"":9},{""X"":17,""Y"":8},{""X"":16,""Y"":13},{""X"":14,""Y"":10},{""X"":12,""Y"":3},{""X"":12,""Y"":2},{""X"":11,""Y"":7},{""X"":11,""Y"":3},{""X"":10,""Y"":4},{""X"":7,""Y"":1}]",19527951
31464,25,20,59,57,"[{""X"":25,""Y"":24},{""X"":25,""Y"":13},{""X"":25,""Y"":11},{""X"":25,""Y"":8},{""X"":23,""Y"":14},{""X"":23,""Y"":5},{""X"":23,""Y"":4},{""X"":21,""Y"":4},{""X"":20,""Y"":12},{""X"":19,""Y"":13},{""X"":19,""Y"":11},{""X"":18,""Y"":14},{""X"":18,""Y"":6},{""X"":15,""Y"":3},{""X"":13,""Y"":4},{""X"":13,""Y"":1},{""X"":11,""Y"":10},{""X"":11,""Y"":5},{""X"":8,""Y"":2},{""X"":3,""Y"":1}]",142346912
31465,25,20,53,47,"[{""X"":25,""Y"":9},{""X"":23,""Y"":12},{""X"":23,""Y"":8},{""X"":22,""Y"":13},{""X"":22,""Y"":4},{""X"":20,""Y"":11},{""X"":18,""Y"":13},{""X"":17,""Y"":15},{""X"":17,""Y"":8},{""X"":17,""Y"":3},{""X"":16,""Y"":7},{""X"":15,""Y"":9},{""X"":14,""Y"":3},{""X"":13,""Y"":5},{""X"":12,""Y"":9},{""X"":10,""Y"":2},{""X"":9,""Y"":1},{""X"":8,""Y"":4},{""X"":8,""Y"":1},{""X"":5,""Y"":1}]",427109892
31466,25,20,63,49,"[{""X"":25,""Y"":17},{""X"":24,""Y"":22},{""X"":24,""Y"":10},{""X"":24,""Y"":5},{""X"":23,""Y"":21},{""X"":23,""Y"":5},{""X"":22,""Y"":3},{""X"":21,""Y"":14},{""X"":20,""Y"":4},{""X"":19,""Y"":4},{""X"":16,""Y"":8},{""X"":15,""Y"":4},{""X"":14,""Y"":12},{""X"":14,""Y"":9},{""X"":14,""Y"":4},{""X"":11,""Y"":2},{""X"":10,""Y"":4},{""X"":6,""Y"":5},{""X"":5,""Y"":4},{""X"":5,""Y"":2}]",2866682854
31467,25,20,73,42,"[{""X"":25,""Y"":17},{""X"":25,""Y"":8},{""X"":25,""Y"":4},{""X"":24,""Y"":7},{""X"":24,""Y"":3},{""X"":23,""Y"":6},{""X"":22,""Y"":12},{""X"":22,""Y"":11},{""X"":20,""Y"":16},{""X"":20,""Y"":13},{""X"":19,""Y"":3},{""X"":18,""Y"":17},{""X"":18,""Y"":3},{""X"":16,""Y"":11},{""X"":15,""Y"":12},{""X"":14,""Y"":3},{""X"":11,""Y"":3},{""X"":9,""Y"":1},{""X"":8,""Y"":1},{""X"":6,""Y"":2}]",1998390740
31468,25,20,69,50,"[{""X"":25,""Y"":24},{""X"":25,""Y"":9},{""X"":24,""Y"":3},{""X"":22,""Y"":7},{""X"":21,""Y"":20},{""X"":21,""Y"":11},{""X"":20,""Y"":18},{""X"":20,""Y"":14},{""X"":20,""Y"":8},{""X"":20,""Y"":7},{""X"":20,""Y"":6},{""X"":17,""Y"":11},{""X"":16,""Y"":9},{""X"":15,""Y"":7},{""X"":14,""Y"":4},{""X"":12,""Y"":5},{""X"":11,""Y"":2},{""X"":10,""Y"":8},{""X"":6,""Y"":5},{""X"":4,""Y"":1}]",98501047
31469,25,20,83,36,"[{""X"":25,""Y"":21},{""X"":24,""Y"":23},{""X"":24,""Y"":12},{""X"":22,""Y"":12},{""X"":22,""Y"":6},{""X"":22,""Y"":2},{""X"":21,""Y"":9},{""X"":21,""Y"":8},{""X"":17,""Y"":12},{""X"":16,""Y"":2},{""X"":14,""Y"":12},{""X"":13,""Y"":9},{""X"":13,""Y"":7},{""X"":12,""Y"":1},{""X"":11,""Y"":3},{""X"":10,""Y"":7},{""X"":10,""Y"":3},{""X"":8,""Y"":3},{""X"":7,""Y"":3},{""X"":6,""Y"":4}]",28174095
31470,25,20,71,38,"[{""X"":25,""Y"":23},{""X"":23,""Y"":2},{""X"":21,""Y"":2},{""X"":20,""Y"":15},{""X"":20,""Y"":13},{""X"":20,""Y"":9},{""X"":20,""Y"":1},{""X"":19,""Y"":18},{""X"":18,""Y"":16},{""X"":17,""Y"":5},{""X"":16,""Y"":5},{""X"":15,""Y"":9},{""X"":14,""Y"":2},{""X"":12,""Y"":7},{""X"":12,""Y"":4},{""X"":11,""Y"":4},{""X"":11,""Y"":1},{""X"":10,""Y"":8},{""X"":8,""Y"":1},{""X"":7,""Y"":6}]",209671183
31471,25,20,59,34,"[{""X"":25,""Y"":1},{""X"":23,""Y"":18},{""X"":23,""Y"":4},{""X"":21,""Y"":9},{""X"":21,""Y"":8},{""X"":19,""Y"":7},{""X"":19,""Y"":1},{""X"":18,""Y"":15},{""X"":18,""Y"":7},{""X"":17,""Y"":11},{""X"":15,""Y"":5},{""X"":14,""Y"":3},{""X"":13,""Y"":7},{""X"":12,""Y"":5},{""X"":12,""Y"":4},{""X"":11,""Y"":2},{""X"":9,""Y"":2},{""X"":6,""Y"":3},{""X"":3,""Y"":2},{""X"":3,""Y"":1}]",41897124
38482,26,20,55,50,"[{""X"":25,""Y"":3},{""X"":24,""Y"":17},{""X"":24,""Y"":15},{""X"":24,""Y"":3},{""X"":21,""Y"":19},{""X"":21,""Y"":6},{""X"":20,""Y"":11},{""X"":20,""Y"":8},{""X"":18,""Y"":15},{""X"":16,""Y"":5},{""X"":15,""Y"":3},{""X"":14,""Y"":7},{""X"":13,""Y"":12},{""X"":10,""Y"":9},{""X"":10,""Y"":6},{""X"":10,""Y"":2},{""X"":8,""Y"":4},{""X"":7,""Y"":4},{""X"":7,""Y"":3},{""X"":6,""Y"":5}]",2756469015
38484,26,20,79,43,"[{""X"":25,""Y"":2},{""X"":24,""Y"":20},{""X"":24,""Y"":18},{""X"":24,""Y"":7},{""X"":23,""Y"":16},{""X"":23,""Y"":14},{""X"":22,""Y"":14},{""X"":22,""Y"":3},{""X"":21,""Y"":14},{""X"":19,""Y"":1},{""X"":17,""Y"":9},{""X"":17,""Y"":8},{""X"":17,""Y"":2},{""X"":14,""Y"":10},{""X"":12,""Y"":11},{""X"":12,""Y"":10},{""X"":12,""Y"":7},{""X"":10,""Y"":4},{""X"":7,""Y"":3},{""X"":6,""Y"":5}]",95441388
38487,26,20,111,35,"[{""X"":26,""Y"":19},{""X"":26,""Y"":9},{""X"":25,""Y"":11},{""X"":25,""Y"":2},{""X"":24,""Y"":19},{""X"":24,""Y"":15},{""X"":24,""Y"":10},{""X"":23,""Y"":13},{""X"":21,""Y"":5},{""X"":21,""Y"":3},{""X"":20,""Y"":19},{""X"":19,""Y"":7},{""X"":18,""Y"":17},{""X"":17,""Y"":2},{""X"":16,""Y"":15},{""X"":14,""Y"":8},{""X"":12,""Y"":1},{""X"":9,""Y"":6},{""X"":7,""Y"":4},{""X"":5,""Y"":2}]",521014
38488,26,20,83,26,"[{""X"":26,""Y"":9},{""X"":26,""Y"":2},{""X"":25,""Y"":4},{""X"":23,""Y"":10},{""X"":23,""Y"":6},{""X"":23,""Y"":1},{""X"":20,""Y"":11},{""X"":19,""Y"":5},{""X"":18,""Y"":12},{""X"":18,""Y"":6},{""X"":17,""Y"":14},{""X"":14,""Y"":8},{""X"":13,""Y"":8},{""X"":13,""Y"":3},{""X"":12,""Y"":2},{""X"":11,""Y"":6},{""X"":11,""Y"":2},{""X"":9,""Y"":7},{""X"":8,""Y"":7},{""X"":6,""Y"":3}]",406168
38490,26,20,79,47,"[{""X"":26,""Y"":24},{""X"":26,""Y"":6},{""X"":26,""Y"":3},{""X"":25,""Y"":19},{""X"":25,""Y"":14},{""X"":23,""Y"":18},{""X"":23,""Y"":3},{""X"":23,""Y"":1},{""X"":22,""Y"":18},{""X"":22,""Y"":2},{""X"":20,""Y"":16},{""X"":17,""Y"":11},{""X"":17,""Y"":10},{""X"":16,""Y"":15},{""X"":13,""Y"":2},{""X"":12,""Y"":4},{""X"":10,""Y"":6},{""X"":9,""Y"":1},{""X"":8,""Y"":2},{""X"":8,""Y"":1}]",1552878952
38499,26,20,79,35,"[{""X"":26,""Y"":19},{""X"":26,""Y"":10},{""X"":25,""Y"":4},{""X"":25,""Y"":3},{""X"":24,""Y"":8},{""X"":23,""Y"":11},{""X"":20,""Y"":9},{""X"":20,""Y"":8},{""X"":19,""Y"":16},{""X"":19,""Y"":4},{""X"":18,""Y"":4},{""X"":18,""Y"":3},{""X"":17,""Y"":11},{""X"":17,""Y"":1},{""X"":15,""Y"":6},{""X"":14,""Y"":5},{""X"":13,""Y"":11},{""X"":9,""Y"":3},{""X"":8,""Y"":1},{""X"":3,""Y"":1}]",144866104
38507,26,20,55,52,"[{""X"":26,""Y"":24},{""X"":25,""Y"":10},{""X"":21,""Y"":18},{""X"":21,""Y"":9},{""X"":19,""Y"":1},{""X"":18,""Y"":15},{""X"":18,""Y"":8},{""X"":17,""Y"":9},{""X"":17,""Y"":3},{""X"":16,""Y"":11},{""X"":15,""Y"":10},{""X"":15,""Y"":8},{""X"":14,""Y"":13},{""X"":13,""Y"":2},{""X"":11,""Y"":5},{""X"":7,""Y"":4},{""X"":7,""Y"":3},{""X"":7,""Y"":1},{""X"":6,""Y"":2},{""X"":5,""Y"":1}]",381505755
38512,26,20,59,44,"[{""X"":26,""Y"":14},{""X"":22,""Y"":2},{""X"":22,""Y"":1},{""X"":21,""Y"":16},{""X"":21,""Y"":7},{""X"":21,""Y"":1},{""X"":19,""Y"":15},{""X"":19,""Y"":13},{""X"":19,""Y"":12},{""X"":19,""Y"":2},{""X"":18,""Y"":14},{""X"":18,""Y"":4},{""X"":15,""Y"":12},{""X"":14,""Y"":9},{""X"":14,""Y"":6},{""X"":14,""Y"":4},{""X"":10,""Y"":2},{""X"":8,""Y"":5},{""X"":7,""Y"":4},{""X"":3,""Y"":2}]",1263847041
38514,26,20,67,57,"[{""X"":24,""Y"":12},{""X"":23,""Y"":22},{""X"":23,""Y"":13},{""X"":22,""Y"":17},{""X"":21,""Y"":17},{""X"":21,""Y"":11},{""X"":21,""Y"":9},{""X"":19,""Y"":18},{""X"":19,""Y"":13},{""X"":19,""Y"":9},{""X"":19,""Y"":2},{""X"":18,""Y"":15},{""X"":18,""Y"":12},{""X"":18,""Y"":7},{""X"":17,""Y"":5},{""X"":16,""Y"":1},{""X"":15,""Y"":2},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":5,""Y"":1}]",3756793695
38517,26,20,61,59,"[{""X"":26,""Y"":16},{""X"":26,""Y"":12},{""X"":26,""Y"":11},{""X"":25,""Y"":16},{""X"":24,""Y"":20},{""X"":24,""Y"":18},{""X"":24,""Y"":8},{""X"":23,""Y"":9},{""X"":21,""Y"":7},{""X"":21,""Y"":3},{""X"":17,""Y"":13},{""X"":17,""Y"":11},{""X"":17,""Y"":5},{""X"":14,""Y"":5},{""X"":12,""Y"":1},{""X"":10,""Y"":4},{""X"":10,""Y"":3},{""X"":9,""Y"":1},{""X"":7,""Y"":1},{""X"":3,""Y"":1}]",13818496161
38521,26,20,67,45,"[{""X"":25,""Y"":12},{""X"":24,""Y"":17},{""X"":24,""Y"":12},{""X"":24,""Y"":3},{""X"":23,""Y"":5},{""X"":23,""Y"":3},{""X"":21,""Y"":8},{""X"":20,""Y"":8},{""X"":20,""Y"":6},{""X"":18,""Y"":17},{""X"":18,""Y"":9},{""X"":17,""Y"":11},{""X"":17,""Y"":9},{""X"":17,""Y"":8},{""X"":16,""Y"":14},{""X"":16,""Y"":2},{""X"":9,""Y"":3},{""X"":8,""Y"":2},{""X"":7,""Y"":6},{""X"":6,""Y"":5}]",725578930
38528,26,20,67,44,"[{""X"":26,""Y"":18},{""X"":26,""Y"":12},{""X"":24,""Y"":3},{""X"":23,""Y"":18},{""X"":22,""Y"":5},{""X"":22,""Y"":4},{""X"":21,""Y"":12},{""X"":20,""Y"":6},{""X"":17,""Y"":16},{""X"":17,""Y"":14},{""X"":14,""Y"":3},{""X"":13,""Y"":12},{""X"":12,""Y"":11},{""X"":12,""Y"":10},{""X"":9,""Y"":7},{""X"":9,""Y"":2},{""X"":8,""Y"":4},{""X"":7,""Y"":4},{""X"":4,""Y"":2},{""X"":3,""Y"":1}]",1193876196
38531,26,20,89,52,"[{""X"":26,""Y"":18},{""X"":26,""Y"":16},{""X"":26,""Y"":15},{""X"":26,""Y"":2},{""X"":25,""Y"":19},{""X"":25,""Y"":3},{""X"":23,""Y"":21},{""X"":23,""Y"":16},{""X"":23,""Y"":15},{""X"":22,""Y"":18},{""X"":21,""Y"":11},{""X"":21,""Y"":5},{""X"":18,""Y"":14},{""X"":18,""Y"":7},{""X"":17,""Y"":10},{""X"":13,""Y"":7},{""X"":12,""Y"":8},{""X"":10,""Y"":2},{""X"":9,""Y"":6},{""X"":5,""Y"":3}]",24409473
38532,26,20,77,41,"[{""X"":24,""Y"":21},{""X"":24,""Y"":18},{""X"":24,""Y"":17},{""X"":24,""Y"":10},{""X"":24,""Y"":3},{""X"":22,""Y"":18},{""X"":22,""Y"":9},{""X"":21,""Y"":2},{""X"":20,""Y"":7},{""X"":18,""Y"":13},{""X"":17,""Y"":6},{""X"":16,""Y"":8},{""X"":15,""Y"":2},{""X"":14,""Y"":5},{""X"":11,""Y"":6},{""X"":8,""Y"":4},{""X"":8,""Y"":2},{""X"":8,""Y"":1},{""X"":6,""Y"":4},{""X"":5,""Y"":3}]",496912367
38533,26,20,61,57,"[{""X"":26,""Y"":12},{""X"":24,""Y"":20},{""X"":24,""Y"":16},{""X"":24,""Y"":12},{""X"":22,""Y"":14},{""X"":21,""Y"":19},{""X"":21,""Y"":13},{""X"":20,""Y"":13},{""X"":20,""Y"":2},{""X"":20,""Y"":1},{""X"":18,""Y"":12},{""X"":16,""Y"":2},{""X"":15,""Y"":13},{""X"":15,""Y"":8},{""X"":14,""Y"":5},{""X"":9,""Y"":1},{""X"":7,""Y"":5},{""X"":6,""Y"":3},{""X"":5,""Y"":3},{""X"":3,""Y"":1}]",4459768259
38534,26,20,87,33,"[{""X"":26,""Y"":15},{""X"":24,""Y"":10},{""X"":23,""Y"":22},{""X"":22,""Y"":1},{""X"":21,""Y"":15},{""X"":21,""Y"":7},{""X"":20,""Y"":10},{""X"":19,""Y"":8},{""X"":18,""Y"":11},{""X"":18,""Y"":2},{""X"":16,""Y"":10},{""X"":16,""Y"":6},{""X"":16,""Y"":1},{""X"":13,""Y"":10},{""X"":13,""Y"":7},{""X"":13,""Y"":6},{""X"":10,""Y"":6},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":5,""Y"":1}]",194362169
38540,26,20,80,45,"[{""X"":26,""Y"":21},{""X"":26,""Y"":11},{""X"":25,""Y"":14},{""X"":23,""Y"":17},{""X"":23,""Y"":8},{""X"":23,""Y"":5},{""X"":22,""Y"":19},{""X"":21,""Y"":9},{""X"":20,""Y"":12},{""X"":20,""Y"":4},{""X"":20,""Y"":2},{""X"":18,""Y"":10},{""X"":17,""Y"":7},{""X"":14,""Y"":13},{""X"":12,""Y"":3},{""X"":11,""Y"":2},{""X"":10,""Y"":9},{""X"":9,""Y"":8},{""X"":7,""Y"":6},{""X"":6,""Y"":3}]",23135478
