"job_id","puzzle_id","num_tiles","board_width","board_height","tiles","start","end","their_id"
"25291","25291","20","42","46","[{""X"":5,""Y"":2},{""X"":8,""Y"":3},{""X"":17,""Y"":3},{""X"":18,""Y"":3},{""X"":6,""Y"":4},{""X"":11,""Y"":4},{""X"":14,""Y"":4},{""X"":11,""Y"":5},{""X"":8,""Y"":6},{""X"":9,""Y"":6},{""X"":15,""Y"":6},{""X"":12,""Y"":7},{""X"":18,""Y"":7},{""X"":13,""Y"":8},{""X"":15,""Y"":9},{""X"":14,""Y"":10},{""X"":16,""Y"":11},{""X"":13,""Y"":12},{""X"":15,""Y"":13},{""X"":18,""Y"":17}]","","","23857"
"25279","25279","20","22","82","[{""X"":2,""Y"":1},{""X"":6,""Y"":1},{""X"":11,""Y"":1},{""X"":14,""Y"":1},{""X"":18,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":3},{""X"":12,""Y"":3},{""X"":19,""Y"":3},{""X"":9,""Y"":4},{""X"":10,""Y"":5},{""X"":17,""Y"":6},{""X"":18,""Y"":6},{""X"":19,""Y"":7},{""X"":13,""Y"":9},{""X"":16,""Y"":12},{""X"":18,""Y"":12},{""X"":15,""Y"":13},{""X"":17,""Y"":13},{""X"":18,""Y"":14}]","","","23858"
"25255","25255","20","25","82","[{""X"":5,""Y"":1},{""X"":11,""Y"":1},{""X"":19,""Y"":3},{""X"":8,""Y"":4},{""X"":10,""Y"":4},{""X"":19,""Y"":4},{""X"":15,""Y"":5},{""X"":17,""Y"":5},{""X"":15,""Y"":6},{""X"":16,""Y"":6},{""X"":8,""Y"":7},{""X"":12,""Y"":7},{""X"":11,""Y"":8},{""X"":19,""Y"":8},{""X"":13,""Y"":11},{""X"":15,""Y"":11},{""X"":18,""Y"":11},{""X"":14,""Y"":12},{""X"":14,""Y"":13},{""X"":19,""Y"":13}]","","","23862"
"25231","25231","20","26","78","[{""X"":8,""Y"":1},{""X"":7,""Y"":2},{""X"":5,""Y"":3},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":9,""Y"":4},{""X"":16,""Y"":4},{""X"":14,""Y"":5},{""X"":7,""Y"":6},{""X"":8,""Y"":6},{""X"":13,""Y"":8},{""X"":16,""Y"":8},{""X"":18,""Y"":8},{""X"":11,""Y"":9},{""X"":15,""Y"":10},{""X"":12,""Y"":11},{""X"":16,""Y"":11},{""X"":16,""Y"":13},{""X"":19,""Y"":13},{""X"":19,""Y"":16}]","","","23866"
"25219","25219","20","37","59","[{""X"":15,""Y"":1},{""X"":10,""Y"":2},{""X"":9,""Y"":3},{""X"":5,""Y"":4},{""X"":10,""Y"":4},{""X"":10,""Y"":5},{""X"":12,""Y"":5},{""X"":17,""Y"":5},{""X"":19,""Y"":5},{""X"":19,""Y"":6},{""X"":12,""Y"":8},{""X"":13,""Y"":8},{""X"":15,""Y"":9},{""X"":17,""Y"":9},{""X"":19,""Y"":9},{""X"":14,""Y"":11},{""X"":15,""Y"":11},{""X"":17,""Y"":13},{""X"":18,""Y"":13},{""X"":16,""Y"":14}]","","","23870"
"25207","25207","20","29","66","[{""X"":5,""Y"":1},{""X"":18,""Y"":1},{""X"":9,""Y"":2},{""X"":10,""Y"":2},{""X"":15,""Y"":2},{""X"":12,""Y"":3},{""X"":19,""Y"":4},{""X"":7,""Y"":5},{""X"":8,""Y"":5},{""X"":12,""Y"":6},{""X"":11,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":8},{""X"":17,""Y"":8},{""X"":13,""Y"":9},{""X"":16,""Y"":11},{""X"":17,""Y"":12},{""X"":18,""Y"":12},{""X"":16,""Y"":13},{""X"":18,""Y"":14}]","","","23871"
"25195","25195","20","46","49","[{""X"":16,""Y"":1},{""X"":10,""Y"":2},{""X"":13,""Y"":2},{""X"":16,""Y"":2},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":7,""Y"":3},{""X"":11,""Y"":3},{""X"":17,""Y"":3},{""X"":6,""Y"":5},{""X"":17,""Y"":5},{""X"":20,""Y"":7},{""X"":12,""Y"":8},{""X"":13,""Y"":11},{""X"":16,""Y"":11},{""X"":13,""Y"":12},{""X"":16,""Y"":14},{""X"":19,""Y"":15},{""X"":21,""Y"":15},{""X"":21,""Y"":18}]","","","31070"
"25183","25183","20","40","42","[{""X"":4,""Y"":1},{""X"":11,""Y"":1},{""X"":16,""Y"":1},{""X"":19,""Y"":1},{""X"":6,""Y"":2},{""X"":12,""Y"":2},{""X"":12,""Y"":3},{""X"":16,""Y"":3},{""X"":12,""Y"":5},{""X"":14,""Y"":5},{""X"":9,""Y"":6},{""X"":15,""Y"":6},{""X"":19,""Y"":6},{""X"":10,""Y"":8},{""X"":15,""Y"":8},{""X"":18,""Y"":8},{""X"":13,""Y"":11},{""X"":14,""Y"":11},{""X"":18,""Y"":13},{""X"":19,""Y"":13}]","","","23873"
"25159","25159","20","20","92","[{""X"":12,""Y"":1},{""X"":12,""Y"":2},{""X"":17,""Y"":2},{""X"":19,""Y"":2},{""X"":7,""Y"":3},{""X"":17,""Y"":3},{""X"":7,""Y"":4},{""X"":12,""Y"":4},{""X"":19,""Y"":4},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":15,""Y"":5},{""X"":15,""Y"":6},{""X"":11,""Y"":7},{""X"":10,""Y"":8},{""X"":13,""Y"":8},{""X"":12,""Y"":9},{""X"":18,""Y"":14},{""X"":19,""Y"":15},{""X"":19,""Y"":18}]","","","23875"
"25147","25147","20","40","52","[{""X"":21,""Y"":1},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":10,""Y"":3},{""X"":16,""Y"":3},{""X"":8,""Y"":4},{""X"":14,""Y"":4},{""X"":15,""Y"":5},{""X"":17,""Y"":5},{""X"":13,""Y"":6},{""X"":11,""Y"":7},{""X"":10,""Y"":8},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":18,""Y"":8},{""X"":18,""Y"":9},{""X"":13,""Y"":10},{""X"":18,""Y"":13},{""X"":17,""Y"":16},{""X"":19,""Y"":18}]","","","31015"
"25135","25135","20","31","77","[{""X"":8,""Y"":1},{""X"":16,""Y"":1},{""X"":9,""Y"":2},{""X"":12,""Y"":3},{""X"":14,""Y"":3},{""X"":15,""Y"":3},{""X"":11,""Y"":4},{""X"":18,""Y"":5},{""X"":10,""Y"":6},{""X"":12,""Y"":6},{""X"":15,""Y"":6},{""X"":11,""Y"":8},{""X"":17,""Y"":8},{""X"":13,""Y"":11},{""X"":20,""Y"":12},{""X"":14,""Y"":13},{""X"":20,""Y"":13},{""X"":16,""Y"":14},{""X"":18,""Y"":15},{""X"":19,""Y"":17}]","","","23907"
"25124","25124","20","41","58","[{""X"":3,""Y"":1},{""X"":10,""Y"":1},{""X"":12,""Y"":2},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":11,""Y"":4},{""X"":17,""Y"":4},{""X"":9,""Y"":5},{""X"":17,""Y"":5},{""X"":11,""Y"":6},{""X"":15,""Y"":7},{""X"":16,""Y"":7},{""X"":18,""Y"":8},{""X"":21,""Y"":8},{""X"":12,""Y"":10},{""X"":13,""Y"":10},{""X"":15,""Y"":12},{""X"":19,""Y"":17},{""X"":20,""Y"":17},{""X"":19,""Y"":18}]","","","31068"
"25112","25112","20","33","66","[{""X"":10,""Y"":1},{""X"":15,""Y"":1},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":16,""Y"":2},{""X"":19,""Y"":2},{""X"":4,""Y"":3},{""X"":8,""Y"":4},{""X"":12,""Y"":4},{""X"":15,""Y"":5},{""X"":8,""Y"":7},{""X"":14,""Y"":7},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":16,""Y"":11},{""X"":17,""Y"":11},{""X"":16,""Y"":12},{""X"":18,""Y"":14},{""X"":19,""Y"":16},{""X"":20,""Y"":19}]","","","31077"
"25100","25100","20","45","62","[{""X"":11,""Y"":1},{""X"":16,""Y"":2},{""X"":6,""Y"":4},{""X"":9,""Y"":4},{""X"":18,""Y"":4},{""X"":14,""Y"":5},{""X"":8,""Y"":7},{""X"":13,""Y"":7},{""X"":14,""Y"":7},{""X"":10,""Y"":9},{""X"":14,""Y"":9},{""X"":18,""Y"":9},{""X"":19,""Y"":10},{""X"":13,""Y"":12},{""X"":14,""Y"":13},{""X"":16,""Y"":13},{""X"":17,""Y"":15},{""X"":18,""Y"":16},{""X"":20,""Y"":16},{""X"":19,""Y"":17}]","","","23885"
"25088","25088","20","31","51","[{""X"":2,""Y"":1},{""X"":6,""Y"":1},{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":3,""Y"":2},{""X"":9,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":7,""Y"":4},{""X"":6,""Y"":5},{""X"":12,""Y"":5},{""X"":14,""Y"":5},{""X"":11,""Y"":6},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":11,""Y"":9},{""X"":15,""Y"":10},{""X"":20,""Y"":11},{""X"":20,""Y"":16},{""X"":18,""Y"":17}]","","","23886"
"25076","25076","20","30","67","[{""X"":3,""Y"":1},{""X"":13,""Y"":2},{""X"":21,""Y"":2},{""X"":6,""Y"":3},{""X"":10,""Y"":3},{""X"":13,""Y"":3},{""X"":20,""Y"":3},{""X"":10,""Y"":5},{""X"":20,""Y"":5},{""X"":9,""Y"":6},{""X"":15,""Y"":6},{""X"":15,""Y"":8},{""X"":18,""Y"":8},{""X"":21,""Y"":8},{""X"":17,""Y"":9},{""X"":19,""Y"":9},{""X"":14,""Y"":11},{""X"":14,""Y"":12},{""X"":15,""Y"":12},{""X"":16,""Y"":15}]","","","31076"
"25064","25064","20","23","78","[{""X"":10,""Y"":1},{""X"":18,""Y"":1},{""X"":6,""Y"":2},{""X"":8,""Y"":2},{""X"":13,""Y"":2},{""X"":11,""Y"":3},{""X"":18,""Y"":3},{""X"":19,""Y"":3},{""X"":15,""Y"":4},{""X"":6,""Y"":5},{""X"":18,""Y"":5},{""X"":11,""Y"":6},{""X"":20,""Y"":6},{""X"":12,""Y"":7},{""X"":15,""Y"":7},{""X"":10,""Y"":8},{""X"":17,""Y"":9},{""X"":13,""Y"":10},{""X"":18,""Y"":15},{""X"":20,""Y"":19}]","","","23890"
"25052","25052","20","27","81","[{""X"":15,""Y"":1},{""X"":12,""Y"":2},{""X"":8,""Y"":3},{""X"":13,""Y"":3},{""X"":15,""Y"":3},{""X"":9,""Y"":4},{""X"":12,""Y"":5},{""X"":7,""Y"":6},{""X"":9,""Y"":6},{""X"":14,""Y"":6},{""X"":18,""Y"":6},{""X"":8,""Y"":7},{""X"":14,""Y"":7},{""X"":12,""Y"":8},{""X"":17,""Y"":8},{""X"":20,""Y"":8},{""X"":14,""Y"":10},{""X"":22,""Y"":15},{""X"":19,""Y"":16},{""X"":21,""Y"":16}]","","","31174"
"25040","25040","20","25","57","[{""X"":7,""Y"":1},{""X"":14,""Y"":1},{""X"":3,""Y"":2},{""X"":8,""Y"":2},{""X"":6,""Y"":3},{""X"":7,""Y"":3},{""X"":9,""Y"":3},{""X"":11,""Y"":3},{""X"":10,""Y"":4},{""X"":16,""Y"":4},{""X"":18,""Y"":4},{""X"":7,""Y"":5},{""X"":17,""Y"":6},{""X"":19,""Y"":6},{""X"":11,""Y"":7},{""X"":17,""Y"":7},{""X"":10,""Y"":8},{""X"":12,""Y"":9},{""X"":12,""Y"":11},{""X"":20,""Y"":17}]","","","23893"
"25028","25028","20","38","62","[{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":10,""Y"":1},{""X"":6,""Y"":2},{""X"":12,""Y"":3},{""X"":5,""Y"":4},{""X"":9,""Y"":4},{""X"":15,""Y"":4},{""X"":21,""Y"":4},{""X"":18,""Y"":5},{""X"":12,""Y"":6},{""X"":20,""Y"":6},{""X"":16,""Y"":7},{""X"":12,""Y"":9},{""X"":14,""Y"":9},{""X"":22,""Y"":9},{""X"":21,""Y"":13},{""X"":16,""Y"":14},{""X"":19,""Y"":18},{""X"":22,""Y"":19}]","","","31166"
"25016","25016","20","40","67","[{""X"":3,""Y"":1},{""X"":10,""Y"":1},{""X"":4,""Y"":3},{""X"":5,""Y"":3},{""X"":13,""Y"":4},{""X"":9,""Y"":5},{""X"":9,""Y"":7},{""X"":12,""Y"":7},{""X"":14,""Y"":7},{""X"":15,""Y"":7},{""X"":11,""Y"":10},{""X"":20,""Y"":10},{""X"":17,""Y"":11},{""X"":19,""Y"":11},{""X"":18,""Y"":12},{""X"":15,""Y"":13},{""X"":16,""Y"":13},{""X"":20,""Y"":13},{""X"":19,""Y"":15},{""X"":19,""Y"":17}]","","","23895"
"25004","25004","20","26","62","[{""X"":8,""Y"":1},{""X"":9,""Y"":1},{""X"":12,""Y"":1},{""X"":13,""Y"":1},{""X"":8,""Y"":3},{""X"":19,""Y"":3},{""X"":5,""Y"":4},{""X"":18,""Y"":4},{""X"":10,""Y"":5},{""X"":8,""Y"":6},{""X"":11,""Y"":6},{""X"":14,""Y"":6},{""X"":11,""Y"":8},{""X"":11,""Y"":9},{""X"":15,""Y"":9},{""X"":14,""Y"":10},{""X"":14,""Y"":11},{""X"":15,""Y"":11},{""X"":16,""Y"":11},{""X"":16,""Y"":12}]","","","23896"
"24939","24939","20","45","45","[{""X"":2,""Y"":1},{""X"":17,""Y"":1},{""X"":9,""Y"":2},{""X"":8,""Y"":3},{""X"":9,""Y"":5},{""X"":10,""Y"":5},{""X"":11,""Y"":5},{""X"":16,""Y"":5},{""X"":7,""Y"":6},{""X"":16,""Y"":6},{""X"":15,""Y"":7},{""X"":19,""Y"":7},{""X"":10,""Y"":8},{""X"":19,""Y"":8},{""X"":11,""Y"":10},{""X"":13,""Y"":12},{""X"":14,""Y"":12},{""X"":16,""Y"":12},{""X"":19,""Y"":12},{""X"":17,""Y"":16}]","","","23965"
"24927","24927","20","32","82","[{""X"":4,""Y"":2},{""X"":8,""Y"":2},{""X"":14,""Y"":2},{""X"":4,""Y"":3},{""X"":13,""Y"":3},{""X"":15,""Y"":3},{""X"":19,""Y"":3},{""X"":18,""Y"":6},{""X"":19,""Y"":6},{""X"":12,""Y"":8},{""X"":10,""Y"":9},{""X"":13,""Y"":9},{""X"":19,""Y"":9},{""X"":18,""Y"":11},{""X"":20,""Y"":12},{""X"":15,""Y"":13},{""X"":19,""Y"":13},{""X"":20,""Y"":14},{""X"":16,""Y"":15},{""X"":19,""Y"":17}]","","","23905"
"24915","24915","20","32","89","[{""X"":14,""Y"":1},{""X"":5,""Y"":2},{""X"":7,""Y"":2},{""X"":10,""Y"":2},{""X"":16,""Y"":2},{""X"":17,""Y"":3},{""X"":21,""Y"":3},{""X"":6,""Y"":4},{""X"":13,""Y"":4},{""X"":7,""Y"":5},{""X"":12,""Y"":5},{""X"":22,""Y"":5},{""X"":12,""Y"":8},{""X"":23,""Y"":9},{""X"":14,""Y"":13},{""X"":24,""Y"":13},{""X"":15,""Y"":14},{""X"":22,""Y"":18},{""X"":24,""Y"":19},{""X"":24,""Y"":21}]","","","31448"
"24903","24903","20","29","57","[{""X"":7,""Y"":1},{""X"":20,""Y"":1},{""X"":4,""Y"":2},{""X"":12,""Y"":2},{""X"":15,""Y"":2},{""X"":7,""Y"":3},{""X"":8,""Y"":3},{""X"":6,""Y"":4},{""X"":20,""Y"":4},{""X"":11,""Y"":5},{""X"":14,""Y"":5},{""X"":18,""Y"":6},{""X"":9,""Y"":7},{""X"":11,""Y"":7},{""X"":18,""Y"":7},{""X"":19,""Y"":7},{""X"":20,""Y"":7},{""X"":16,""Y"":8},{""X"":20,""Y"":13},{""X"":17,""Y"":15}]","","","23908"
"24891","24891","20","44","57","[{""X"":20,""Y"":1},{""X"":12,""Y"":2},{""X"":9,""Y"":4},{""X"":20,""Y"":4},{""X"":15,""Y"":5},{""X"":16,""Y"":5},{""X"":10,""Y"":6},{""X"":19,""Y"":6},{""X"":10,""Y"":7},{""X"":11,""Y"":7},{""X"":19,""Y"":7},{""X"":13,""Y"":10},{""X"":15,""Y"":10},{""X"":20,""Y"":10},{""X"":13,""Y"":11},{""X"":18,""Y"":11},{""X"":13,""Y"":12},{""X"":20,""Y"":12},{""X"":18,""Y"":13},{""X"":18,""Y"":16}]","","","23909"
"24867","24867","20","47","61","[{""X"":2,""Y"":1},{""X"":4,""Y"":1},{""X"":10,""Y"":1},{""X"":11,""Y"":2},{""X"":4,""Y"":3},{""X"":17,""Y"":3},{""X"":19,""Y"":4},{""X"":20,""Y"":5},{""X"":9,""Y"":7},{""X"":17,""Y"":7},{""X"":19,""Y"":7},{""X"":12,""Y"":9},{""X"":13,""Y"":12},{""X"":17,""Y"":13},{""X"":16,""Y"":14},{""X"":19,""Y"":15},{""X"":17,""Y"":16},{""X"":18,""Y"":17},{""X"":19,""Y"":17},{""X"":20,""Y"":19}]","","","23911"
"24855","24855","20","22","83","[{""X"":4,""Y"":1},{""X"":6,""Y"":1},{""X"":15,""Y"":1},{""X"":11,""Y"":2},{""X"":15,""Y"":2},{""X"":18,""Y"":3},{""X"":15,""Y"":4},{""X"":19,""Y"":4},{""X"":8,""Y"":5},{""X"":11,""Y"":5},{""X"":14,""Y"":5},{""X"":20,""Y"":5},{""X"":11,""Y"":8},{""X"":12,""Y"":8},{""X"":10,""Y"":9},{""X"":16,""Y"":9},{""X"":19,""Y"":10},{""X"":14,""Y"":12},{""X"":17,""Y"":14},{""X"":20,""Y"":14}]","","","23912"
"24843","24843","20","43","56","[{""X"":2,""Y"":1},{""X"":5,""Y"":1},{""X"":11,""Y"":1},{""X"":10,""Y"":3},{""X"":12,""Y"":3},{""X"":22,""Y"":3},{""X"":7,""Y"":4},{""X"":17,""Y"":4},{""X"":19,""Y"":5},{""X"":24,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":21,""Y"":7},{""X"":22,""Y"":7},{""X"":18,""Y"":9},{""X"":15,""Y"":10},{""X"":20,""Y"":13},{""X"":21,""Y"":14},{""X"":23,""Y"":14},{""X"":20,""Y"":16}]","","","31340"
"24831","24831","20","36","38","[{""X"":6,""Y"":1},{""X"":8,""Y"":1},{""X"":9,""Y"":1},{""X"":11,""Y"":1},{""X"":12,""Y"":1},{""X"":8,""Y"":2},{""X"":17,""Y"":2},{""X"":18,""Y"":3},{""X"":5,""Y"":4},{""X"":8,""Y"":4},{""X"":11,""Y"":4},{""X"":12,""Y"":4},{""X"":18,""Y"":4},{""X"":12,""Y"":5},{""X"":11,""Y"":6},{""X"":18,""Y"":6},{""X"":17,""Y"":8},{""X"":12,""Y"":10},{""X"":16,""Y"":12},{""X"":20,""Y"":16}]","","","23916"
"24819","24819","20","33","55","[{""X"":6,""Y"":1},{""X"":18,""Y"":1},{""X"":15,""Y"":2},{""X"":19,""Y"":2},{""X"":21,""Y"":2},{""X"":5,""Y"":3},{""X"":8,""Y"":3},{""X"":11,""Y"":3},{""X"":17,""Y"":3},{""X"":21,""Y"":3},{""X"":8,""Y"":5},{""X"":11,""Y"":5},{""X"":12,""Y"":6},{""X"":17,""Y"":6},{""X"":20,""Y"":9},{""X"":13,""Y"":10},{""X"":14,""Y"":10},{""X"":18,""Y"":12},{""X"":16,""Y"":14},{""X"":21,""Y"":16}]","","","31003"
"24795","24795","20","39","47","[{""X"":2,""Y"":1},{""X"":10,""Y"":1},{""X"":16,""Y"":1},{""X"":6,""Y"":2},{""X"":7,""Y"":2},{""X"":9,""Y"":2},{""X"":14,""Y"":2},{""X"":18,""Y"":3},{""X"":12,""Y"":4},{""X"":16,""Y"":4},{""X"":19,""Y"":4},{""X"":10,""Y"":5},{""X"":15,""Y"":5},{""X"":17,""Y"":5},{""X"":19,""Y"":6},{""X"":20,""Y"":11},{""X"":14,""Y"":12},{""X"":16,""Y"":12},{""X"":19,""Y"":13},{""X"":20,""Y"":17}]","","","23919"
"24783","24783","20","22","76","[{""X"":3,""Y"":1},{""X"":7,""Y"":1},{""X"":18,""Y"":1},{""X"":20,""Y"":1},{""X"":3,""Y"":2},{""X"":7,""Y"":2},{""X"":8,""Y"":2},{""X"":8,""Y"":4},{""X"":6,""Y"":5},{""X"":8,""Y"":5},{""X"":12,""Y"":5},{""X"":10,""Y"":7},{""X"":16,""Y"":8},{""X"":17,""Y"":8},{""X"":12,""Y"":9},{""X"":13,""Y"":9},{""X"":17,""Y"":10},{""X"":15,""Y"":11},{""X"":16,""Y"":12},{""X"":20,""Y"":17}]","","","23920"
"24759","24759","20","41","63","[{""X"":2,""Y"":1},{""X"":20,""Y"":1},{""X"":4,""Y"":2},{""X"":7,""Y"":2},{""X"":13,""Y"":2},{""X"":7,""Y"":3},{""X"":10,""Y"":3},{""X"":15,""Y"":3},{""X"":17,""Y"":3},{""X"":23,""Y"":3},{""X"":13,""Y"":4},{""X"":12,""Y"":6},{""X"":16,""Y"":9},{""X"":14,""Y"":10},{""X"":16,""Y"":11},{""X"":21,""Y"":12},{""X"":21,""Y"":14},{""X"":19,""Y"":15},{""X"":21,""Y"":20},{""X"":22,""Y"":21}]","","","31363"
"24735","24735","20","29","47","[{""X"":3,""Y"":1},{""X"":6,""Y"":1},{""X"":13,""Y"":1},{""X"":14,""Y"":1},{""X"":18,""Y"":1},{""X"":7,""Y"":2},{""X"":9,""Y"":2},{""X"":10,""Y"":2},{""X"":20,""Y"":2},{""X"":5,""Y"":3},{""X"":11,""Y"":3},{""X"":19,""Y"":3},{""X"":7,""Y"":5},{""X"":8,""Y"":5},{""X"":16,""Y"":7},{""X"":11,""Y"":9},{""X"":19,""Y"":9},{""X"":13,""Y"":12},{""X"":15,""Y"":13},{""X"":19,""Y"":16}]","","","23927"
"24724","24724","20","30","64","[{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":20,""Y"":1},{""X"":6,""Y"":2},{""X"":8,""Y"":2},{""X"":15,""Y"":2},{""X"":18,""Y"":2},{""X"":20,""Y"":2},{""X"":12,""Y"":3},{""X"":16,""Y"":5},{""X"":18,""Y"":5},{""X"":13,""Y"":6},{""X"":10,""Y"":8},{""X"":19,""Y"":8},{""X"":13,""Y"":9},{""X"":18,""Y"":11},{""X"":14,""Y"":12},{""X"":15,""Y"":12},{""X"":16,""Y"":12},{""X"":20,""Y"":19}]","","","23928"
"24712","24712","20","37","55","[{""X"":13,""Y"":1},{""X"":4,""Y"":2},{""X"":5,""Y"":2},{""X"":17,""Y"":2},{""X"":6,""Y"":3},{""X"":9,""Y"":3},{""X"":17,""Y"":4},{""X"":6,""Y"":5},{""X"":11,""Y"":5},{""X"":19,""Y"":6},{""X"":20,""Y"":6},{""X"":13,""Y"":7},{""X"":10,""Y"":8},{""X"":19,""Y"":8},{""X"":14,""Y"":9},{""X"":16,""Y"":11},{""X"":18,""Y"":11},{""X"":16,""Y"":13},{""X"":19,""Y"":13},{""X"":20,""Y"":13}]","","","23929"
"24700","24700","20","21","73","[{""X"":3,""Y"":1},{""X"":6,""Y"":1},{""X"":7,""Y"":1},{""X"":8,""Y"":1},{""X"":11,""Y"":2},{""X"":8,""Y"":3},{""X"":10,""Y"":3},{""X"":15,""Y"":3},{""X"":12,""Y"":5},{""X"":7,""Y"":6},{""X"":10,""Y"":6},{""X"":14,""Y"":6},{""X"":19,""Y"":6},{""X"":12,""Y"":8},{""X"":14,""Y"":9},{""X"":17,""Y"":9},{""X"":13,""Y"":10},{""X"":17,""Y"":11},{""X"":13,""Y"":12},{""X"":15,""Y"":12}]","","","23931"
"24688","24688","20","22","55","[{""X"":3,""Y"":1},{""X"":4,""Y"":1},{""X"":9,""Y"":1},{""X"":14,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":2},{""X"":14,""Y"":2},{""X"":15,""Y"":2},{""X"":16,""Y"":2},{""X"":17,""Y"":3},{""X"":10,""Y"":4},{""X"":10,""Y"":5},{""X"":15,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":6},{""X"":10,""Y"":7},{""X"":12,""Y"":7},{""X"":18,""Y"":8},{""X"":20,""Y"":12},{""X"":14,""Y"":13}]","","","23932"
"24676","24676","20","30","73","[{""X"":12,""Y"":1},{""X"":3,""Y"":2},{""X"":5,""Y"":2},{""X"":18,""Y"":2},{""X"":12,""Y"":3},{""X"":13,""Y"":3},{""X"":16,""Y"":3},{""X"":5,""Y"":4},{""X"":17,""Y"":4},{""X"":18,""Y"":6},{""X"":12,""Y"":7},{""X"":14,""Y"":8},{""X"":12,""Y"":9},{""X"":15,""Y"":10},{""X"":19,""Y"":10},{""X"":16,""Y"":11},{""X"":18,""Y"":12},{""X"":16,""Y"":13},{""X"":17,""Y"":13},{""X"":19,""Y"":18}]","","","31050"
"24655","24655","20","29","81","[{""X"":7,""Y"":1},{""X"":15,""Y"":1},{""X"":16,""Y"":1},{""X"":4,""Y"":2},{""X"":9,""Y"":3},{""X"":11,""Y"":4},{""X"":14,""Y"":4},{""X"":14,""Y"":5},{""X"":13,""Y"":7},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":16,""Y"":9},{""X"":14,""Y"":10},{""X"":15,""Y"":11},{""X"":16,""Y"":11},{""X"":16,""Y"":12},{""X"":19,""Y"":12},{""X"":17,""Y"":13},{""X"":19,""Y"":15},{""X"":17,""Y"":16}]","","","23939"
"24644","24644","20","35","67","[{""X"":3,""Y"":1},{""X"":9,""Y"":1},{""X"":5,""Y"":3},{""X"":9,""Y"":4},{""X"":23,""Y"":4},{""X"":13,""Y"":5},{""X"":17,""Y"":5},{""X"":21,""Y"":5},{""X"":22,""Y"":5},{""X"":9,""Y"":6},{""X"":11,""Y"":6},{""X"":13,""Y"":6},{""X"":15,""Y"":6},{""X"":16,""Y"":7},{""X"":10,""Y"":9},{""X"":22,""Y"":10},{""X"":18,""Y"":11},{""X"":21,""Y"":14},{""X"":22,""Y"":14},{""X"":21,""Y"":15}]","","","31254"
"24594","24594","20","35","71","[{""X"":10,""Y"":1},{""X"":17,""Y"":1},{""X"":5,""Y"":2},{""X"":7,""Y"":3},{""X"":7,""Y"":5},{""X"":18,""Y"":5},{""X"":20,""Y"":5},{""X"":11,""Y"":6},{""X"":12,""Y"":7},{""X"":12,""Y"":8},{""X"":15,""Y"":8},{""X"":20,""Y"":8},{""X"":14,""Y"":10},{""X"":19,""Y"":10},{""X"":14,""Y"":11},{""X"":18,""Y"":11},{""X"":20,""Y"":11},{""X"":18,""Y"":12},{""X"":17,""Y"":14},{""X"":20,""Y"":16}]","","","23946"
"24582","24582","20","24","107","[{""X"":8,""Y"":1},{""X"":14,""Y"":1},{""X"":21,""Y"":1},{""X"":12,""Y"":2},{""X"":24,""Y"":2},{""X"":10,""Y"":3},{""X"":15,""Y"":3},{""X"":17,""Y"":3},{""X"":8,""Y"":4},{""X"":19,""Y"":4},{""X"":20,""Y"":5},{""X"":24,""Y"":5},{""X"":15,""Y"":8},{""X"":19,""Y"":8},{""X"":17,""Y"":10},{""X"":17,""Y"":11},{""X"":19,""Y"":14},{""X"":16,""Y"":15},{""X"":24,""Y"":15},{""X"":24,""Y"":21}]","","","31334"
"24570","24570","20","33","85","[{""X"":15,""Y"":1},{""X"":18,""Y"":2},{""X"":24,""Y"":2},{""X"":13,""Y"":3},{""X"":16,""Y"":3},{""X"":15,""Y"":4},{""X"":13,""Y"":5},{""X"":18,""Y"":5},{""X"":11,""Y"":6},{""X"":13,""Y"":6},{""X"":23,""Y"":6},{""X"":11,""Y"":8},{""X"":13,""Y"":8},{""X"":20,""Y"":9},{""X"":22,""Y"":9},{""X"":14,""Y"":10},{""X"":19,""Y"":12},{""X"":24,""Y"":14},{""X"":23,""Y"":16},{""X"":24,""Y"":20}]","","","31353"
